,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,InflationAdjustedPriceZScore,EvergreenFlag
971,166.13,2018-01-01,2014-09-28,67.0238474665849,NP,E,0,0,2017-09-24,35.0,-0.38555490862135294,1
972,166.13,2018-01-01,2014-10-28,67.0238474665849,P:DS/DP/UCnew,P,0,1,2029-09-03,178.0,-0.38555490862135294,0
973,7218.31,2018-01-01,2014-07-28,2912.170639899624,NCE,E,0,0,2019-07-23,59.0,0.8921465724639119,1
974,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/UCnew,P,0,1,2025-08-05,131.0,0.8921465724639119,0
975,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/UC,P,0,1,2025-08-05,131.0,0.8921465724639119,0
976,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/DP,P,0,1,2025-08-05,131.0,0.8921465724639119,0
977,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/DP,P,0,1,2025-08-05,131.0,0.8921465724639119,0
978,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/DP,P,0,1,2025-08-05,131.0,0.8921465724639119,0
979,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:UCnew,P,0,1,2025-08-05,131.0,0.8921465724639119,0
980,7218.31,2018-01-01,2014-08-28,2912.170639899624,P:DS/DP,P,0,1,2025-08-05,131.0,0.8921465724639119,0
981,7218.31,2018-01-01,2014-11-28,2912.170639899624,P:DS/DP/UCnew,P,0,8,2033-03-05,219.0,0.8921465724639119,0
982,7218.31,2018-01-01,2015-03-28,2912.170639899624,P:UCnew,P,0,9,2033-03-05,215.0,0.8921465724639119,0
983,7218.31,2018-01-01,2015-06-28,2912.170639899624,UCnew,P,0,10,2033-03-05,212.0,0.8921465724639119,0
984,7218.31,2018-01-01,2015-06-28,2912.170639899624,No change,P,0,10,2033-03-05,212.0,0.8921465724639119,0
985,7218.31,2018-01-01,2015-06-28,2912.170639899624,No change,P,0,10,2033-03-05,212.0,0.8921465724639119,0
986,7218.31,2018-01-01,2015-06-28,2912.170639899624,UCadditional,P,0,10,2033-03-05,212.0,0.8921465724639119,0
987,7218.31,2018-01-01,2015-10-28,2912.170639899624,P:UCnew,P,0,14,2033-03-05,208.0,0.8921465724639119,0
988,7218.31,2018-01-01,2016-11-28,2912.170639899624,P:DS,P,0,15,2033-09-02,201.0,0.8921465724639119,0
989,7218.31,2018-01-01,2016-11-28,2912.170639899624,P:UCnew,P,0,15,2033-09-02,201.0,0.8921465724639119,0
990,7218.31,2018-01-01,2016-12-28,2912.170639899624,ODE,E,0,17,2033-09-02,200.0,0.8921465724639119,1
991,460.28,2018-01-01,2005-01-01,185.6963613550816,Pre-2005,P,1,0,2013-12-23,107.0,-0.3322613326404179,0
992,460.28,2018-01-01,2005-01-01,185.6963613550816,Pre-2005,P,1,0,2013-12-23,107.0,-0.3322613326404179,0
993,460.28,2018-01-01,2005-01-01,185.6963613550816,Pre-2005,P,1,0,2013-12-23,107.0,-0.3322613326404179,0
994,460.28,2018-01-01,2005-01-01,185.6963613550816,Pre-2005,P,1,0,2013-12-23,107.0,-0.3322613326404179,0
995,460.28,2018-01-01,2006-05-28,185.6963613550816,P:DP,P,0,4,2023-04-30,203.0,-0.3322613326404179,0
996,1031.72,2018-04-15,2014-04-28,411.78865358058,ODE,E,0,0,2021-04-28,84.0,-0.23072757086517875,1
997,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
998,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
999,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1000,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1001,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1002,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1003,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1004,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1005,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1006,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1007,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1008,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1009,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1010,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1011,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,P,1,0,2018-08-11,163.0,-0.41168805633337086,0
1012,21.89,2018-01-01,2005-01-01,8.831349070267523,Pre-2005,E,1,0,2018-08-11,163.0,-0.41168805633337086,1
1013,21.89,2018-01-01,2009-03-28,8.831349070267523,P:DS/DP/UC,P,0,16,2018-08-11,112.0,-0.41168805633337086,0
1014,21.89,2018-01-01,2009-03-28,8.831349070267523,P:PED,P,0,16,2018-08-11,112.0,-0.41168805633337086,0
1041,4452.66,2018-05-15,2007-08-28,1769.8220900837878,NCE,E,0,0,2012-08-30,60.0,0.37913949743453107,1
1042,4452.66,2018-05-15,2007-09-28,1769.8220900837878,ODE,E,0,1,2014-08-30,83.0,0.37913949743453107,1
1043,4452.66,2018-05-15,2007-11-28,1769.8220900837878,P:DP/UCnew,P,0,2,2015-03-08,87.0,0.37913949743453107,0
1044,4452.66,2018-05-15,2011-01-28,1769.8220900837878,PTAorPTE,P,0,3,2020-03-08,109.0,0.37913949743453107,0
1045,4452.66,2018-05-15,2011-02-28,1769.8220900837878,D,E,0,4,2020-03-08,108.0,0.37913949743453107,1
1046,4452.66,2018-05-15,2014-12-28,1769.8220900837878,I,E,0,5,2021-12-16,83.0,0.37913949743453107,1
1047,4452.66,2018-05-15,2014-12-28,1769.8220900837878,ODE,E,0,5,2021-12-16,83.0,0.37913949743453107,1
1048,3078.21,2018-05-15,2017-09-28,1223.5122501868136,,E,0,7,2021-12-16,50.0,0.1338021062586957,1
1049,3078.21,2018-05-15,2017-10-28,1223.5122501868136,ODE,E,0,8,2024-09-15,82.0,0.1338021062586957,1
1055,86.65,2018-01-01,2005-01-01,34.95826390766016,Pre-2005,P,1,0,2014-08-12,115.0,-0.39995495424081484,0
1056,86.65,2018-01-01,2005-01-01,34.95826390766016,Pre-2005,P,1,0,2014-08-12,115.0,-0.39995495424081484,0
1057,86.65,2018-01-01,2005-01-01,34.95826390766016,Pre-2005,P,1,0,2014-08-12,115.0,-0.39995495424081484,0
1058,86.65,2018-01-01,2005-01-01,34.95826390766016,Pre-2005,P,1,0,2014-08-12,115.0,-0.39995495424081484,0
1059,182.47,2018-01-01,2005-01-01,73.61609250122042,Pre-2005,P,1,0,2013-06-29,101.0,-0.3825944563639044,0
1060,182.47,2018-01-01,2005-01-01,73.61609250122042,Pre-2005,P,1,0,2013-06-29,101.0,-0.3825944563639044,0
1061,5.73,2018-01-01,2005-01-01,2.3117236259768346,Pre-2005,P,1,0,2005-12-29,11.0,-0.414615896509648,0
1062,604.13,2018-01-01,2014-04-28,243.73151730565186,ODE,E,0,0,2021-04-04,83.0,-0.30619884443760464,1
1063,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,P,1,0,2017-10-14,153.0,-0.39813592482436544,0
1064,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,P,1,0,2017-10-14,153.0,-0.39813592482436544,0
1065,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,P,1,0,2017-10-14,153.0,-0.39813592482436544,0
1066,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,P,1,0,2017-10-14,153.0,-0.39813592482436544,0
1067,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,P,1,0,2017-10-14,153.0,-0.39813592482436544,0
1068,96.69,2018-01-01,2005-01-01,39.00882328022689,Pre-2005,E,1,0,2017-10-14,153.0,-0.39813592482436544,1
1069,96.69,2018-01-01,2005-07-28,39.00882328022689,DS,P,0,6,2017-10-14,146.0,-0.39813592482436544,0
1070,96.69,2018-01-01,2005-07-28,39.00882328022689,DP,P,0,6,2017-10-14,146.0,-0.39813592482436544,0
1071,96.69,2018-01-01,2005-07-28,39.00882328022689,UCadditionalnew,P,0,6,2017-10-14,146.0,-0.39813592482436544,0
1072,96.69,2018-01-01,2005-07-28,39.00882328022689,No change,P,0,6,2017-10-14,146.0,-0.39813592482436544,0
1073,96.69,2018-01-01,2005-07-28,39.00882328022689,I,E,0,6,2017-10-14,146.0,-0.39813592482436544,1
1074,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1075,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1076,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1077,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1078,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1079,96.69,2018-01-01,2006-08-28,39.00882328022689,P:PED,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1080,96.69,2018-01-01,2006-08-28,39.00882328022689,P:PED,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1081,96.69,2018-01-01,2006-08-28,39.00882328022689,P:PED,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1082,96.69,2018-01-01,2006-08-28,39.00882328022689,P:PED,P,0,11,2018-04-14,139.0,-0.39813592482436544,0
1083,96.69,2018-01-01,2006-08-28,39.00882328022689,No change,E,0,11,2018-04-14,139.0,-0.39813592482436544,1
1084,96.69,2018-01-01,2006-08-28,39.00882328022689,PED,E,0,11,2018-04-14,139.0,-0.39813592482436544,1
1085,96.69,2018-01-01,2006-12-28,39.00882328022689,NPP,E,0,22,2018-04-14,135.0,-0.39813592482436544,1
1086,96.69,2018-01-01,2006-12-28,39.00882328022689,PED,E,0,22,2018-04-14,135.0,-0.39813592482436544,1
1087,96.69,2018-01-01,2007-01-28,39.00882328022689,Added to other strength,E,0,24,2018-04-14,134.0,-0.39813592482436544,1
1088,96.69,2018-01-01,2007-01-28,39.00882328022689,Added to other strength,E,0,24,2018-04-14,134.0,-0.39813592482436544,1
1089,96.69,2018-01-01,2007-01-28,39.00882328022689,Added to other strength,E,0,24,2018-04-14,134.0,-0.39813592482436544,1
1090,96.69,2018-01-01,2007-01-28,39.00882328022689,Added to other strength,E,0,24,2018-04-14,134.0,-0.39813592482436544,1
1091,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1092,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1093,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1094,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1095,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1096,96.69,2018-01-01,2007-02-28,39.00882328022689,Added to other strength,P,0,28,2018-04-14,133.0,-0.39813592482436544,0
1097,96.69,2018-01-01,2011-02-28,39.00882328022689,No change,P,0,34,2018-04-14,85.0,-0.39813592482436544,0
1098,96.69,2018-01-01,2013-02-28,39.00882328022689,P:UCnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1099,96.69,2018-01-01,2013-02-28,39.00882328022689,UCsamemonthnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1100,96.69,2018-01-01,2013-02-28,39.00882328022689,UCsamemonthnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1101,96.69,2018-01-01,2013-02-28,39.00882328022689,UCsamemonthnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1102,96.69,2018-01-01,2013-02-28,39.00882328022689,UCsamemonthnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1103,96.69,2018-01-01,2013-02-28,39.00882328022689,UCsamemonthnew,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1104,96.69,2018-01-01,2013-02-28,39.00882328022689,P:PED,P,0,35,2018-04-14,61.0,-0.39813592482436544,0
1105,1129.04,2018-01-01,2007-10-28,455.5023460162103,NCE,E,0,0,2012-10-16,59.0,-0.21109658039493043,1
1106,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DS/DP/UCnew,P,0,1,2022-01-23,153.0,-0.21109658039493043,0
1107,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DP/UCnew,P,0,1,2022-01-23,153.0,-0.21109658039493043,0
1108,1129.04,2018-01-01,2009-03-28,455.5023460162103,UCsamemonthnew,P,0,1,2022-01-23,153.0,-0.21109658039493043,0
1109,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DP/UCnew,P,0,1,2022-01-23,153.0,-0.21109658039493043,0
1110,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DS/DP/UCnew,P,0,1,2022-01-23,153.0,-0.21109658039493043,0
1111,1129.04,2018-01-01,2009-04-28,455.5023460162103,P:UCnew,P,0,6,2024-08-21,183.0,-0.21109658039493043,0
1112,1129.04,2018-01-01,2010-11-28,455.5023460162103,P:UC,P,0,7,2024-08-21,164.0,-0.21109658039493043,0
1113,1129.04,2018-01-01,2010-11-28,455.5023460162103,P:DS/DP/UC,P,0,7,2024-08-21,164.0,-0.21109658039493043,0
1114,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1115,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1116,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1117,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1118,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1119,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1120,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1121,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1122,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1123,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1124,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1125,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1126,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.21109658039493043,0
1127,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,E,0,9,2025-02-21,166.0,-0.21109658039493043,1
1128,1129.04,2018-01-01,2011-03-28,455.5023460162103,PED,E,0,9,2025-02-21,166.0,-0.21109658039493043,1
1129,1129.04,2018-01-01,2011-10-28,455.5023460162103,M,E,0,24,2025-02-21,159.0,-0.21109658039493043,1
1130,1129.04,2018-01-01,2011-10-28,455.5023460162103,PED,E,0,24,2025-02-21,159.0,-0.21109658039493043,1
1131,1129.04,2018-01-01,2012-01-28,455.5023460162103,PTAorPTE,P,0,26,2025-02-21,156.0,-0.21109658039493043,0
1132,1129.04,2018-01-01,2012-01-28,455.5023460162103,P:PEDExtension,P,0,26,2025-02-21,156.0,-0.21109658039493043,0
1133,189.49,2018-01-01,2005-01-01,76.44825652466848,Pre-2005,P,1,0,2010-12-14,71.0,-0.38132258519821965,0
1134,189.49,2018-01-01,2005-01-01,76.44825652466848,Pre-2005,P,1,0,2010-12-14,71.0,-0.38132258519821965,0
1135,189.49,2018-01-01,2009-04-28,76.44825652466848,DP,P,0,2,2012-07-14,38.0,-0.38132258519821965,0
1136,189.49,2018-01-01,2009-04-28,76.44825652466848,PTAorPTE,P,0,2,2012-07-14,38.0,-0.38132258519821965,0
1137,2337.07,2018-01-01,2016-03-28,942.8725889287399,P:DS/DP,P,0,17,2032-08-15,196.0,0.007772155257794253,0
1138,2337.07,2018-01-01,2016-03-28,942.8725889287399,P:DS/DP,P,0,17,2032-08-15,196.0,0.007772155257794253,0
1139,2337.07,2018-01-01,2016-03-28,942.8725889287399,P:PED,P,0,17,2032-08-15,196.0,0.007772155257794253,0
1140,2337.07,2018-01-01,2016-03-28,942.8725889287399,P:PED,P,0,17,2032-08-15,196.0,0.007772155257794253,0
1141,2337.07,2018-01-01,2016-04-28,942.8725889287399,P:DS/DP/UC,P,0,21,2032-08-15,195.0,0.007772155257794253,0
1142,2337.07,2018-01-01,2017-04-28,942.8725889287399,P:DS/DP/UCnew,P,0,22,2032-08-15,183.0,0.007772155257794253,0
1143,2337.07,2018-01-01,2017-05-28,942.8725889287399,,E,0,23,2032-08-15,182.0,0.007772155257794253,1
1144,2337.07,2018-01-01,2017-05-28,942.8725889287399,,E,0,23,2032-08-15,182.0,0.007772155257794253,1
1145,2337.07,2018-01-01,2017-09-28,942.8725889287399,NPP,E,0,25,2032-08-15,178.0,0.007772155257794253,1
1146,1887.22,2018-01-01,2016-02-28,761.3841293919724,P:UC,P,0,16,2032-08-15,197.0,-0.07373087093640468,0
1147,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1148,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1149,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:UCnew,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1150,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1151,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP/UC,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1152,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1153,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP/UC,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1154,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:UC,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1155,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP/UCnew,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1156,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DP/UC,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1157,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP/UC,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1158,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:DS/DP,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1159,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:PED,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1160,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:PED,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1161,1887.22,2018-01-01,2015-11-28,761.3841293919724,P:PED,P,0,0,2032-08-15,200.0,-0.07373087093640468,0
1162,1887.22,2018-01-01,2015-11-28,761.3841293919724,NCE,E,0,0,2032-08-15,200.0,-0.07373087093640468,1
1163,1327.83,2018-01-01,2017-09-28,535.7026147086946,NPP,E,0,12,2032-08-15,178.0,-0.17508016030568999,1
1164,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS/DP,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1165,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1166,1109.69,2018-01-01,2016-04-28,447.695740054142,P:UCnew,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1167,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS/DP,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1168,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS/DP,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1169,1109.69,2018-01-01,2016-04-28,447.695740054142,P:UC,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1170,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS/DP/UC,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1171,1109.69,2018-01-01,2016-04-28,447.695740054142,P:DS/DP/UC,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1172,1109.69,2018-01-01,2016-04-28,447.695740054142,P:PED,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1173,1109.69,2018-01-01,2016-04-28,447.695740054142,P:PED,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1174,1109.69,2018-01-01,2016-04-28,447.695740054142,P:PED,P,0,0,2032-08-15,195.0,-0.21460237912085628,0
1175,1109.69,2018-01-01,2016-04-28,447.695740054142,,E,0,0,2032-08-15,195.0,-0.21460237912085628,1
1176,2124.15,2018-01-01,2016-04-28,856.9716823941873,P:DS/DP/UCnew,P,0,17,2032-08-15,195.0,-0.030804313203401296,0
1177,2124.15,2018-01-01,2016-08-28,856.9716823941873,P:DS/DP/UC,P,0,18,2032-08-15,191.0,-0.030804313203401296,0
1178,2124.15,2018-01-01,2017-08-28,856.9716823941873,,E,0,19,2032-08-15,179.0,-0.030804313203401296,1
1179,2124.15,2018-01-01,2017-08-28,856.9716823941873,,E,0,19,2032-08-15,179.0,-0.030804313203401296,1
1180,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1181,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1182,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:UC,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1183,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1184,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1185,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1186,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP/UCnew,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1187,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1188,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:UC,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1189,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1190,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DP,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1191,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:DS/DP/UC,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1192,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1193,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1194,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1195,2124.15,2018-01-01,2016-03-28,856.9716823941873,P:PED,P,0,0,2032-08-15,196.0,-0.030804313203401296,0
1196,2124.15,2018-01-01,2016-03-28,856.9716823941873,,E,0,0,2032-08-15,196.0,-0.030804313203401296,1
1197,22.33,2018-01-01,2005-06-28,9.008863624443752,NP,E,0,0,2008-06-03,35.0,-0.41160833791272966,1
1198,22.33,2018-01-01,2005-07-28,9.008863624443752,P:DS/DP,P,0,1,2012-03-27,79.0,-0.41160833791272966,0
1199,22.33,2018-01-01,2009-05-28,9.008863624443752,I,E,0,2,2012-03-27,33.0,-0.41160833791272966,1
1200,22.33,2018-01-01,2012-01-28,9.008863624443752,No change,P,0,3,2012-11-07,9.0,-0.41160833791272966,0
1201,22.33,2018-01-01,2012-01-28,9.008863624443752,P:PED,P,0,3,2012-11-07,9.0,-0.41160833791272966,0
1202,22.33,2018-01-01,2012-01-28,9.008863624443752,Correction,E,0,3,2012-11-07,9.0,-0.41160833791272966,1
1203,22.33,2018-01-01,2012-01-28,9.008863624443752,PED,E,0,3,2012-11-07,9.0,-0.41160833791272966,1
1204,22.33,2018-01-01,2012-08-28,9.008863624443752,M,E,0,7,2016-03-01,42.0,-0.41160833791272966,1
1205,22.33,2018-01-01,2012-08-28,9.008863624443752,PED,E,0,7,2016-03-01,42.0,-0.41160833791272966,1
1206,22.33,2018-01-01,2014-02-28,9.008863624443752,D,E,0,9,2017-01-31,35.0,-0.41160833791272966,1
1207,22.33,2018-01-01,2014-02-28,9.008863624443752,M,E,0,9,2017-01-31,35.0,-0.41160833791272966,1
1208,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,P,1,0,2013-10-22,105.0,-0.34943702872402366,0
1209,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,P,1,0,2013-10-22,105.0,-0.34943702872402366,0
1210,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,P,1,0,2013-10-22,105.0,-0.34943702872402366,0
1211,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,P,1,0,2013-10-22,105.0,-0.34943702872402366,0
1212,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,E,1,0,2013-10-22,105.0,-0.34943702872402366,1
1213,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,E,1,0,2013-10-22,105.0,-0.34943702872402366,1
1214,365.48,2018-01-01,2005-01-01,147.4500437734753,Pre-2005,E,1,0,2013-10-22,105.0,-0.34943702872402366,1
1215,365.48,2018-01-01,2005-03-28,147.4500437734753,PTAorPTE,P,0,7,2016-05-24,133.0,-0.34943702872402366,0
1216,88.44,2018-01-01,2005-01-01,35.680425389422545,Pre-2005,P,1,0,2021-09-15,200.0,-0.3996306452113881,0
